text,label
"[Décryptage] Face à la violence masculine, les femmes veulent reprendre possession de leur sexualité, leurs désirs, leur santé: ""Balance ton corps"" par @USER via @USER liberation.fr/debats/2018/03… #BalanceTonPorc #Feminism LINK",0
2ème édition d'une enquête sur le #harcèlement #sexiste dans les #transports lancée par @USER Soyez réactive ! tinyurl.com/hctsexiste2017 LINK,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER Il faut tenter @USER qui voudra se rattraper après cette #pub #sexiste #EgaliteFH 20minutes.fr/societe/208583…,1
 teubé va,1
@USER @USER @USER @USER Donc quand tous les tarÃ© ont suivi Hitler ils avaient raison puisqu'ils Ã©taient plus nombreux? C'est Ã§a votre raisonnement et sinon des milliards de gens sur la planÃ¨te prennent de la coke est ce que nous,0
@USER sur moi ça va faire mongol,0
@USER je l’écoute ce soir le sien j’me suis attardé sur celui de takeoff et celui de metro en collab avec 21savage et travis scott,0
 ta jamais toucher personne,0
La 1ère femme PM du Québec a perdu son poste à cause d'une féministe qui voulait prendre sa place!! Bravo aux féministes gauchistes. #Ironie,0
@USER verratti peut pas faire grand chose mr il est entouré de mongol au milieu,0
 Hein lisa,0
 c'est toi le pd mec,1
"Ãa fait 1h jâessaie de reconfigurer mon tel c une de ces galÃ¨re, msg Ã  la personne qui a mon ancien tel jâespÃ¨re toute ta famille crÃ¨ve",0
"""Soyons unies"" : Maïwenn tente de réconcilier féministes et signataires de ""la tribune Deneuve"" nouvelobs.com/societe/201801… … via @USER
#BalanceTonPorc",0
"Wsh on a rien fait nous ð­ð­ ! Je comptais sur le fait que le Bayern soit dÃ©jÃ  qualifiÃ©, fin dâannÃ©e ils jouent lâÃ©quipe B mais non ! Ce nazi veut nous massacrer LINK",1
irl une gauchiste bobo anti-raciste : « quand je lis @USER ou @USER de part leurs provocations i… @USER,0
@USER Aucun negro passe par la Suisse sans baiser,1
 C'est quoi cette photo qui circule ?!,0
@USER @USER Étrange de se glorifier d’une telle absence de parité... #sexisme #discrimination,1
"#BalanceTonPorc, #MeToo, libération de la parole des femmes... entretien avec Raphaël Glucksmann (@USER) du Magazine Littéraire (@USER) grazia.fr/news-et-societ…",0
Communique de Presse est sorti de presse! paper.li/PresseQc/13560… #tlmep #moiaussi,0
 voila sucide toi donc teresa ta bien ouvert ta guele pour rien,0
@USER sale fils de juif,0
"""@USER @USER Au QuÃ©bec, dÃ¨s que tes idÃ©es sâÃ©loignent du centre-gauche, les attaques ad personam fusent: ExtrÃªme-droite, fasciste, raciste, nazi, boomer, etc.
",0
 mais arrête ton mytho deux secondes,0
islam-&gt;islamisme-&gt;terrorisme. @USER,0
 Zoé t'es qu'une merde et  tu resteras toujours une merde une grosse une boulette,0
 Je veux juste que ça sarange,0
ce président c’est le pire fils de pute de la terre mais tous les rebeus autour de moi étaient contents pcq il est… @USER,0
Indignation ! Tu as tout mon soutien @USER comme toutes les femmes qui au quotidien subissent ces remarques sexistes et misogynes ! #avecelles #metoo #neplusrienlaisserpasser #egaliteFH LINK,1
@USER joyeux 35ème anniversaire à mon gauchiste préféré ^^!,0
@USER enfin je dis ca c'est plutot de notoriété publique que je suis un turbo-gauchiste. mais même là ca re… @USER,0
@USER Une femme digne de ce nom c'est beaucoup trop pour n'être résumée qu'à de la cuisine . Puis un homme digne dc nom aussi doit savoir cuisiner,1
"@USER @USER moi j'aurais écrit ""lâchers de gros bitards"", con est #sexiste",1
@USER @USER ta vie m'interesse pas sale bouffone. retourne glorifiez un systheme qui te bouffe d... @USER,0
😓 @USER est libre de se vétir comme elle le souhaite! Les commentaires rétrogrades prouvent qu’il y a encore du chemin à parcourir...  Soutien! #SLT twitter.com/auroreberge/st…,1
"Les étudiantes en médecine appelées à se présenter avec un ""joli décolleté"" aux oraux à l'ulb. C'est pas joli-joli #payetafac #payetashnek",1
@USER résume le terrorisme à l’islam...!! c’est choquant d’entendre ça sur @USER !,0
We are very proud to welcome the #IMF Chairman @USER in our hotel @USER during her official visit in Benin / Nous sommes très fiers d'accueillir la directrice du #FMI Christine Lagarde dans notre hôtel #GoldenTulip #Cotonou durant sa visite officielle au Bénin. LINK,0
je sais même pas comment peut garder une de self-control devant un mongol pareil. arrêtez de vous plaindre… @USER,0
 mais vazy va faire la manche Jim,0
"Depuis que les candidats #odbali sont partis y a pas juste eu du froid dans la météo au Québec mais beaucoup de froid dans l'actualité. Je pense à #moiaussi #salvail #rozon et j'en passe ! @USER vous leur avez dit ?
#couperdumonde #bordelici #drame",0
"Je profite de cette réponse pour rappeler qqch d'essentiel: le racisme anti-blancs
le sexisme anti-hommes
l'hétérophobie
la cisphobie
la minçophobie
ne sont pas des oppressions.
Si on doit garder ces termes là, on peut juste dire que ce sont des interactions interpersonnelles twitter.com/gilliandvrs/st…",0
mdrr après c’est les renois qui parlent que de sexe #lrt,0
"Marlène Schiappa ""les jeunes générations sont très au fait du sexisme et très mobilisées, même si les formes de mobilisation changent"" #ensemblecontrelesexisme @USER @USER LINK",0
@USER b3 je joue jamais en ranked que des attardé mental j'fais du +33 -14 en plus,0
 Bande de racistes,0
@USER Hamilton veut sucer tout le monde pour ce faire bien voir a en devient complÃ¨tement comique,0
@USER @USER @USER @USER @USER mon dieu il faut vraiment être un attardé mdr,0
Quand tu te fais violer alors que t’étais en jean et la police a un doute sur toi #balancetonporc,1
"@USER @USER Dans ma boulangerie ils ont appelÃ© Ã§a un Â« merveilleux Â». Moi aussi jâai le souvenir du nom Â« tÃªte de nÃ¨gre Â», câÃ©tait un peu raciste câest vrai, câÃ©tait le siÃ¨cle dernier !",0
@USER je crÃ¨ve sur place,0
"#tlmep Aux gars qui ont de la difficulté à faire la différence entre un simple flirt et le harcèlement;demandes-toi si on ferait cela à ta propre fille, comment prendrais-tu ça? #moiaussi",1
"@USER Kroc blanc nazi ? ArrÃªte la fume, c'est juste du nationalisme",0
les chameaux ont toujours la priorité aux emirats arabes unis ! @USER,0
#Sexisme Une candidate de télé-réalité a mis un mot sur ce problème qu’ont les femmes qui se maquillent huffingtonpost.fr/2018/01/24/une…,0
#Sexisme bientot dir on tape pa sur une femme sera pris pour du sexime genr on es tous Egaux pa de distinction #sexisme2.0 et jsui pa sexisT,1
carai matheus eh mongol demais,0
@USER @USER et un mongol consanguin incapable de réfléchir par lui même comme il en pullule désormais sur la planète.,0
@USER Un negro qui v eux venir en DM ! Ãa gÃªne pas,1
"Pierre Arditi : «Je salue Catherine Deneuve, une femme libre» tvmag.lefigaro.fr/programme-tv/p…",0
"""Pourquoi j'écrirai une #lettre à chaque propos #sexiste entendu dans le cadre de mon #travail "" ow.ly/TzFf30hlbbX #sexisme #parité #féminisme #entreprise #carrière ^O",0
@USER @USER comme ça tu pourra dire c cause des renois allez bsx,0
"Bel accueil pour @USER  Et les Perles du Sexisme aujourd’hui à la 
Journée des DSC Chimie
@USER @USER @USER LINK",0
"@USER Le volcan derrière rend bein l'enceinte jbl je trouve qu'elle fait trop ""image"" en tout cas cela me convient bien 👍joli travail !",0
"@USER @USER @USER @USER @USER @USER @USER Merci #Metoo et #BalanceTonPorc, bonne vague démago - électoraliste  ...",0
 tant mieux pour toi moi aussi,0
"L'assemblée nationale dit, #moiaussi : ici.radio-canada.ca/nouvelle/10709…",0
@USER encore une attitude de bobo gauchiste ..,1
@USER @USER @USER @USER @USER C'est un Ã©pÃ©iste lui ?,1
"- Une femme meurt en faisant du jogging.
Société : attention au jogging.
- Une femme meurt tuée par son mari.
Société : attention aux accidents.",1
"@USER reconnaissez que ce sont plus souvent les femmes qui ont à subir l’injustice de notre société : salaire inférieur, abus etc. Il y a celles qui savent se défendre et puis il y a celles qui subissent. Ne jouez pas les Catherinedeneuve, cela vous va mal. twitter.com/stephaneguillo…",1
@USER @USER mairie socialope islamo-gauchiste traitre à la france pour résumer,0
"Le tournoi des 6 nations commence samedi soir à 21h contre l'Irlande pour les Bleues, match à suivre en direct sur @USER ! #6Nations 🏉 LINK",0
 et apres tu leur donne des MST,0
@USER les kabyle tjrs dans la violence c'est pas possible,0
"Super journée pour commencer la semaine, quoi de mieux que de se retrouver sur la même table, à midi, qu'une fille qu'on déteste ? #ironie",0
"Dans la vraie vie, tu la joues #50NuancesDeGrey tu te retrouve sur #balancetonporc .
Mais quand t'es millionnaire ca passe mieux 😂",0
Énorme match de nos bleues mais les norvégiennes paraissent si imbattables.,0
zemmour sur les migrants : paris première mise en demeure par le csa | valeurs actuelles @USER,1
"#AuroreBergé dans son rapport bidon à @USER ""Ce sont aux enseignants de s’adapter à la culture d’origine des familles"" (Cf 
valeursactuelles.com/politique/rapp… )
Faut dire qu'en matière de séduction, elle sait mettre le paquet 🤪
LINK",1
cyber-harcèlement: un jeune homme de 25 ans reconnu coupable de viol à distance @USER via @USER,0
"18 ans, je suis pigiste à la @USER les we, svt seule avec un journaliste d’astreinte. Harcèlement puis agression. #balancetonporc",1
"@USER Un gamin de 16 ans viens de porter plainte pour viol ,ça doit te faire plaisir ,par contre tu es un peu de teudé sr ta vidéo où on te voit en train de fumer du chite ...les keufs aiment ça 😂",1
"#EnsembleContreLeSexisme : 1975, la notion décortiquée par Simone de Beauvoir bit.ly/1jjdqQO LINK",0
@USER @USER @USER @USER @USER va te faire soigner l'attardé.,0
 C'est votre pote la pute ici,0
#zoneinterdite l'avortement est un droit pas une solution contre l'immaturité et la bêtise,0
"@USER [TW Violences conjugales/viols/feminicides]

En partageant cet article, je crois que vous comme d'autres n'avez absolument pas compris la finalité du #balancetonporc . Ou alors, c'est volontaire. 🤔 Comprendre que ça a libéré la parole et que ça doit continuer. Surtout IRL.",0
@USER mdr c chaussure de sécurité sal mongol c pr mfoutre de la geul de l’autre,0
voici le genre d’hypocrite qui vient taxer de raciste negrophobe...,1
"""@USER Maxime je tâaime bien mais tu racontes nâimporte quoi 
",0
"@USER @USER DÃ©solÃ© mais pour le coup, Hitler est un enfant.",0
"@USER @USER Non c 'est Axel kahn qui souhaitait Ã§a , mais il ne pourra jamais le faire car il est crevÃ© d 'un cancer depuis .C 'est paradoxal car il  prÃ©sidait d 'ailleurs la ligue contre le cancer .",0
@USER @USER @USER gné? agrandir l'interface pour s'adapter à un écran beaucoup plus petit ç… @USER,0
 moi silvia on est les plus belle bande de fdp,0
 perdre du poid quelle ironie,0
"Les raisons de défendre la cause des femmes (oui, oui, même en France) #PayeTaShnek blogs.mediapart.fr/adeline-dubost…",0
 Juile et Léa sa serve a rien de les écoutés il sont trop con,0
comment peut être attardé à ce point ?,0
"""Ramenez moi un putain qui fait tourner Ã  la 70ieme sur fut sur ma tÃªte que je le torture jusquâÃ  ce qui crÃ¨ve
",0
"Christiane Taubira soutient Mennel de ""The Voice"": ""C'est rare de voir une femme voilée à la télé [...] C'est trop pour la partie raciste de notre pays"" #mennel #TheVoice #ChristianeTaubira jeanmarcmorandini.com/article-378354…",0
@USER PTN j’ai le droit qu’a un simple merci connasse va ! Mdr,0
merci au 405 mongol qui suivent et qui calcul jamais mes tweet ! je continuerai à forcer avec mes tweets meme si… @USER,1
 oe en auschwitz et il suce hitler,0
Elle me fait trop rigoler cette fille ahah #ironie .,0
 bah non  on baisse pas avec des animeaux,1
 ta grand mere c'est laurela,0
"LOANA humiliée par gifi, humour beauf et castaldi pitoyable de bêtise #Loana #Castaldi #gifi #honte #sexiste @USER @USER",1
"Echange avec les leaders Africains&amp;Européens pendant le 5e #SommetAU_EU à Abidjan dont la puissante femme leader du monde 🌎 la Chancelière @USER SEM @USER 🇿🇦,SEM le President @USER, SEM le PR.Hery.R 🇲🇬 pour rebondir sur l'investissement dans la jeunesse LINK",0
"#Sexisme #Darmanin #LREM 
que n'aurions nous pas entendu si cela s’était passé sous le quinquennat #Hollande!!!! 
Nous aurions eu des #FlashsSpeciaux des #ChaînesInfos et des appels à démission mais là sous #Jupiter #Macron ça passe tranquille. twitter.com/bfmtv/status/9…",0
"🏐 Bravo aux Bleues pour cette magnifique victoire après ce match palpitant, et pour ce titre mondial ! 🏆 LINK",0
"""@USER @USER @USER Quand on suppose que Hitler et Staline sont des fachistes, c'est ne rien connaÃ®tre Ã  l'histoire Ã©galement, mais surtout Ã  la pensÃ©e politique.
",0
 ouais maint tkt on te vois pas derrire tes bourllet,0
 jppppppppppppp c quoi ses repartie de victimes la je meur,0
@USER je nique ton pere le chameau de ses morts espèce de fils de tournante que tié jvai t’enculer et tu… @USER,1
"Quand une ""féministe"" épargne un judéosioniste : la sénatrice Rossignol accorde une interview à l'agresseur sexuel présumé Haziza facebook.com/panhamza/photo… cc @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER LINK",0
Ce soir normalement on met le petit Jésus dans la crèche c'est dommage de pas avoir de mec!#payetashnek #draguedesupermarche#Noel,1
@USER si es mongol,0
Affaire #TariqRamadan : un témoin accuse #HendaAyari de l'avoir menacé d'une plainte pour viol en 2013 #BalanceTonPionDeFourest (?) #balancetonporc #metoo francetvinfo.fr/societe/justic… LINK,0
 tg jvais te cracher dessus,0
@USER regarde le dernier mongol que j’ai cité,0
"@USER c'est l'épreuve de tir à l'arc, ils ont éliminé directement Freddy alors que sa femme, enceinte, est venue, ça aurait 👍 qu'il gagne",0
"@USER @USER @USER @USER Le socialisme a collaborÃ© ,les communistes ont retourner leur veste aprÃ¨s le pacte germano- soviÃ©tique rompu par Hitler ,sinon qu'auraient - ils faits ? Et bien du cÃ´tÃ© de Staline ,la France est bien tan",0
 ntm tu c pa ekrire,0
"Mouvement #moiaussi « Si tout le monde prend acte c'est un mouvement de société où en ressortira tous grandis »
avance @USER",0
jâespÃ¨re de tout coeur quâil va crevÃ© ou il est lol,0
#lfauit allez vas tire les larmes... tu crois que le mongol c'est tout rose sa life?,0
@USER @USER Quelqu'un peut penser qu'on peut priver une partie de la population en bonne santÃ© de ses droits et libertÃ©s sous couvert d'un variant dÃ©clarÃ© BENIN par le prof qui l'a sÃ©quencÃ©? Qu'Ã  fait Hitler pr stigmatiser les juifs ,1
"@USER Il y a des petites pilules bleues pour régler ce genre de problème, et comme ça on sauve son budget 😁",0
